statename,rank,countryd,val2010,val2011,val2012,val2013,share10,share11,share12,share13,change
LOUISIANA,15,"Korea, South",1655.88,2095.31,1340.54,1139.11,4.0025,3.813,2.1315,1.8058,-15.03
LOUISIANA,16,Egypt,1419.71,1672.97,1569.12,1130.43,3.4317,3.0445,2.4949,1.7921,-27.96
LOUISIANA,17,Venezuela,649.75,640.11,1279.99,1117.13,1.5705,1.1649,2.0352,1.771,-12.72
LOUISIANA,18,Germany,904.03,834.89,1328.96,1089.81,2.1852,1.5193,2.1131,1.7277,-18
LOUISIANA,19,Argentina,210.13,413.83,709.4,891.11,0.5079,0.7531,1.128,1.4127,25.61
LOUISIANA,20,Chile,395.57,1694.15,1678.59,857.71,0.9561,3.083,2.669,1.3597,-48.9
LOUISIANA,21,Spain,605.68,940.87,967.69,808.63,1.464,1.7122,1.5386,1.2819,-16.44
LOUISIANA,22,Peru,589.57,555.73,654.01,747.85,1.4251,1.0113,1.0399,1.1856,14.35
LOUISIANA,23,Dominican Republic,684.41,786.15,737.64,747.82,1.6543,1.4306,1.1729,1.1855,1.38
LOUISIANA,24,Turkey,616.98,937.78,1146.26,684.79,1.4914,1.7066,1.8226,1.0856,-40.26
LOUISIANA,25,Guatemala,571.27,931.15,677.83,681.93,1.3808,1.6945,1.0778,1.0811,0.6
MASSACHUSETTS,0,World,26304.88,27748.09,25612.85,26798.08,2.0575,1.8745,1.657,1.6973,4.63
MASSACHUSETTS,0,Top 25,23629.33,24880.33,23070.55,24213.23,89.8287,89.665,90.0741,90.3543,4.95
MASSACHUSETTS,1,Canada,3243.65,3796.3,3473.79,3680.31,12.331,13.6813,13.5627,13.7335,5.94
MASSACHUSETTS,2,China,2195.2,2084.39,1876.61,1978.11,8.3452,7.5118,7.3268,7.3815,5.41
MASSACHUSETTS,3,Mexico,1273.05,1434.36,1608.37,1860.39,4.8396,5.1692,6.2796,6.9422,15.67
MASSACHUSETTS,4,Germany,1872.17,2037.55,1803.39,1851.57,7.1172,7.343,7.041,6.9093,2.67
MASSACHUSETTS,5,Japan,2045.26,2034.48,1993.35,1762.14,7.7752,7.332,7.7826,6.5756,-11.6
MASSACHUSETTS,6,Hong Kong,668.36,748.28,708.9,1761.93,2.5408,2.6967,2.7677,6.5748,148.55
MASSACHUSETTS,7,United Kingdom,3213.51,3224.79,2588.95,1404.25,12.2164,11.6217,10.108,5.2401,-45.76
MASSACHUSETTS,8,Netherlands,1694.7,1104.34,1076.14,1290.91,6.4425,3.9799,4.2016,4.8172,19.96
MASSACHUSETTS,9,Switzerland,470.85,560.46,434.44,1280.69,1.79,2.0198,1.6962,4.779,194.79
MASSACHUSETTS,10,"Korea, South",892.52,1026.47,1029.59,902.4,3.393,3.6993,4.0198,3.3674,-12.35
MASSACHUSETTS,11,Taiwan,906.19,956.58,917.89,825.02,3.4449,3.4474,3.5837,3.0787,-10.12
MASSACHUSETTS,12,Belgium,464.96,620.63,715.45,810.92,1.7676,2.2366,2.7933,3.026,13.34
MASSACHUSETTS,13,France,629.64,701.95,665.8,647.42,2.3936,2.5297,2.5995,2.4159,-2.76
MASSACHUSETTS,14,Ireland,482.88,516.66,509.46,638.45,1.8357,1.862,1.9891,2.3824,25.32
MASSACHUSETTS,15,Singapore,548.37,689.14,537.91,503.22,2.0847,2.4836,2.1002,1.8778,-6.45
MASSACHUSETTS,16,Italy,506.04,599.45,487.49,461.5,1.9237,2.1603,1.9033,1.7221,-5.33
MASSACHUSETTS,17,Brazil,396.52,457.66,442.64,394.35,1.5074,1.6493,1.7282,1.4716,-10.91
MASSACHUSETTS,18,Australia,346.08,352.13,394.89,363.12,1.3157,1.269,1.5418,1.355,-8.05
MASSACHUSETTS,19,Malaysia,423.16,384.27,325.84,303.89,1.6087,1.3849,1.2722,1.134,-6.74
MASSACHUSETTS,20,India,325.63,327.67,294.05,297.84,1.2379,1.1809,1.1481,1.1114,1.29
MASSACHUSETTS,21,Turkey,146.19,254.28,311.39,275.34,0.5557,0.9164,1.2158,1.0275,-11.58
MASSACHUSETTS,22,Spain,292.18,327.15,264.5,260.66,1.1108,1.179,1.0327,0.9727,-1.45
MASSACHUSETTS,23,United Arab Emirates,197.43,194.53,136.42,224.68,0.7505,0.7011,0.5326,0.8384,64.69
MASSACHUSETTS,24,Philippines,229.34,256.71,284.34,217.8,0.8718,0.9251,1.1101,0.8127,-23.4
MASSACHUSETTS,25,Thailand,165.46,190.1,188.94,216.34,0.629,0.6851,0.7377,0.8073,14.5
MARYLAND,0,World,10167.48,10851.3,11741.09,11752.04,0.7953,0.7331,0.7596,0.7443,0.09
MARYLAND,0,Top 25,8080.36,8361.33,9350.02,9413.9,79.4727,77.0537,79.635,80.1044,0.68
MARYLAND,1,Canada,1588.46,1690.27,1791.57,1851.88,15.623,15.5766,15.259,15.7579,3.37
MARYLAND,2,Saudi Arabia,499.07,553.72,857.7,1001.03,4.9085,5.1028,7.3051,8.5179,16.71
MARYLAND,3,China,573.62,666.42,558.96,560.55,5.6417,6.1414,4.7607,4.7698,0.28
MARYLAND,4,Mexico,488.35,319.64,344.44,505,4.803,2.9457,2.9336,4.2972,46.62
MARYLAND,5,United Kingdom,385.22,405.03,573.02,497.9,3.7887,3.7326,4.8805,4.2367,-13.11
MARYLAND,6,Russia,98.68,132.36,221.45,464.16,0.9705,1.2198,1.8861,3.9496,109.6
MARYLAND,7,Japan,400.15,432.14,465.06,457.6,3.9356,3.9824,3.961,3.8938,-1.6
MARYLAND,8,Brazil,192.56,267.15,307.6,376.11,1.8938,2.462,2.6198,3.2004,22.27
MARYLAND,9,Egypt,427.64,301.52,391.51,356.15,4.206,2.7786,3.3345,3.0305,-9.03
MARYLAND,10,Belgium,284.89,280.77,464.74,311.26,2.802,2.5874,3.9583,2.6485,-33.03
MARYLAND,11,Netherlands,676.73,514.92,330.51,303.82,6.6558,4.7453,2.815,2.5853,-8.08
MARYLAND,12,Germany,297.23,255.11,298.96,279.28,2.9233,2.351,2.5462,2.3764,-6.58
MARYLAND,13,United Arab Emirates,140.87,172.17,195.31,270.94,1.3855,1.5867,1.6634,2.3055,38.73
MARYLAND,14,France,140.51,232.13,277.32,267.77,1.3819,2.1392,2.3619,2.2785,-3.44
MARYLAND,15,"Korea, South",480.54,539.21,292.27,236.94,4.7263,4.9691,2.4893,2.0162,-18.93
MARYLAND,16,Kuwait,152.25,96.58,228.82,219.56,1.4974,0.8901,1.9489,1.8683,-4.05
MARYLAND,17,Australia,142.42,220.96,335.29,211.77,1.4007,2.0363,2.8557,1.802,-36.84
MARYLAND,18,India,232.97,252.51,291.08,202.2,2.2913,2.327,2.4791,1.7205,-30.54
MARYLAND,19,Nigeria,133.48,166.45,194.09,183.06,1.3128,1.5339,1.6531,1.5577,-5.68
MARYLAND,20,Singapore,114.37,163.5,189.41,177.27,1.1248,1.5068,1.6132,1.5084,-6.41
MARYLAND,21,Italy,197.18,231.2,240.05,157.53,1.9393,2.1306,2.0445,1.3405,-34.37
MARYLAND,22,Chile,147.67,164.38,138.43,140.83,1.4524,1.5148,1.1791,1.1984,1.73
MARYLAND,23,Turkey,48.69,76.8,98.27,131.77,0.4789,0.7078,0.8369,1.1213,34.1
MARYLAND,24,Hong Kong,134.14,137.09,138.32,129.12,1.3193,1.2634,1.1781,1.0987,-6.65
MARYLAND,25,Taiwan,102.69,89.27,125.85,120.41,1.01,0.8226,1.0719,1.0246,-4.32
MAINE,0,World,3162.19,3418.96,3047.71,2681.43,0.2473,0.231,0.1972,0.1698,-12.02
MAINE,0,Top 25,2999.72,3216.96,2848.36,2508.85,94.8623,94.0917,93.459,93.5641,-11.92
MAINE,1,Canada,1042.64,1129,1323.77,1361.58,32.9722,33.0217,43.4349,50.7781,2.86
MAINE,2,China,333.3,274.61,247.44,226.15,10.5401,8.0319,8.1188,8.4338,-8.61
MAINE,3,Japan,86.48,108.25,126.22,121.16,2.7348,3.1661,4.1415,4.5183,-4.01
MAINE,4,Malaysia,849.69,924.8,467.61,103.23,26.8702,27.0492,15.3431,3.8497,-77.92
MAINE,5,"Korea, South",98.74,126.92,60.9,77.27,3.1227,3.7121,1.9983,2.8816,26.87
MAINE,6,Italy,21.38,30.35,33.14,60.02,0.6763,0.8876,1.0874,2.2382,81.09
MAINE,7,Germany,57.51,60.15,50.39,56.91,1.8187,1.7594,1.6534,2.1223,12.93
MAINE,8,Netherlands,109.36,91.97,56.96,56.6,3.4583,2.6901,1.8691,2.1109,-0.64
MAINE,9,United Kingdom,59.23,82.46,57.76,56.21,1.8732,2.412,1.8951,2.0963,-2.67
MAINE,10,Belgium,46.07,60.57,64.65,46.63,1.457,1.7716,2.1214,1.7388,-27.88
MAINE,11,Mexico,32.3,28.28,34.8,42.53,1.0213,0.8273,1.1417,1.5862,22.23
MAINE,12,Turkey,32.12,44.45,60.46,40.97,1.0157,1.3,1.9837,1.528,-32.23
MAINE,13,Australia,38.71,41.04,41.43,36.87,1.2243,1.2005,1.3593,1.375,-11
MAINE,14,Singapore,25.35,82.54,47.66,34.58,0.8017,2.4141,1.5638,1.2898,-27.44
MAINE,15,Hong Kong,12.23,15.38,26.67,33.59,0.3868,0.45,0.8752,1.2528,25.94
MAINE,16,Brazil,32.82,22.56,24.13,25.67,1.038,0.6597,0.7919,0.9572,6.35
MAINE,17,Taiwan,10.36,15.52,19.17,18.28,0.3276,0.4538,0.6289,0.6816,-4.65
MAINE,18,Finland,11.81,15.17,19.25,16.7,0.3734,0.4436,0.6316,0.6227,-13.26
MAINE,19,India,13.61,16.48,13.56,16.25,0.4305,0.482,0.4449,0.6061,19.84
MAINE,20,Egypt,4.12,2.88,7.33,14.28,0.1303,0.0843,0.2405,0.5326,94.84
MAINE,21,France,25.34,19.55,18,13.65,0.8012,0.5719,0.5907,0.509,-24.19
MAINE,22,Ireland,20.47,10.55,30.71,13.52,0.6474,0.3086,1.0075,0.5042,-55.97
MAINE,23,Indonesia,4.62,4.32,6.44,13.02,0.1462,0.1263,0.2114,0.4857,102.19
MAINE,24,Dominican Republic,23.73,3.29,3.74,12.43,0.7503,0.0964,0.1226,0.4635,232.5
MAINE,25,Thailand,7.72,5.86,6.16,10.77,0.2441,0.1715,0.2021,0.4016,74.88
MICHIGAN,0,World,44851.34,51004.14,56993.4,58456.17,3.5081,3.4456,3.6872,3.7024,2.57
MICHIGAN,0,Top 25,41955.83,47533.01,53088.19,55363.93,93.5442,93.1944,93.148,94.7102,4.29
MICHIGAN,1,Canada,22170.54,23580.48,25400.14,25940.24,49.4312,46.2325,44.5668,44.3755,2.13
MICHIGAN,2,Mexico,7424.1,8963.37,10463.63,12171.95,16.5527,17.5738,18.3594,20.8224,16.33
MICHIGAN,3,China,2181.21,2687.55,3249.34,4152.26,4.8632,5.2693,5.7013,7.1032,27.79
MICHIGAN,4,Germany,1530.03,1798.81,1982.04,1652.61,3.4113,3.5268,3.4777,2.8271,-16.62
MICHIGAN,5,Japan,1240.06,1336.59,1392.7,1388.59,2.7648,2.6205,2.4436,2.3754,-0.3
MICHIGAN,6,Australia,328.29,699.7,878.09,1092.05,0.732,1.3718,1.5407,1.8681,24.37
MICHIGAN,7,"Korea, South",750.46,970.83,962.07,1091.7,1.6732,1.9034,1.688,1.8676,13.47
MICHIGAN,8,Belgium,524.5,693.18,712.45,814.21,1.1694,1.3591,1.2501,1.3928,14.28
MICHIGAN,9,Saudi Arabia,1105.4,1160.16,1792.53,775.23,2.4646,2.2746,3.1452,1.3262,-56.75
MICHIGAN,10,Brazil,586.07,759.92,692.78,773.19,1.3067,1.4899,1.2155,1.3227,11.61
MICHIGAN,11,United Kingdom,637.16,699.88,709.51,732.85,1.4206,1.3722,1.2449,1.2537,3.29
MICHIGAN,12,Italy,201.89,394.16,362.05,597.66,0.4501,0.7728,0.6352,1.0224,65.08
MICHIGAN,13,United Arab Emirates,302.42,456.16,753.04,525.16,0.6743,0.8944,1.3213,0.8984,-30.26
MICHIGAN,14,Russia,141.67,225.3,418.9,480.26,0.3159,0.4417,0.735,0.8216,14.65
MICHIGAN,15,France,669.64,661.92,632.59,444.2,1.493,1.2978,1.1099,0.7599,-29.78
MICHIGAN,16,Thailand,158.27,175.18,301.45,376.76,0.3529,0.3435,0.5289,0.6445,24.98
MICHIGAN,17,Chile,190.04,270.05,334.69,327.7,0.4237,0.5295,0.5872,0.5606,-2.09
MICHIGAN,18,Netherlands,338.03,377.32,332.75,308.29,0.7537,0.7398,0.5838,0.5274,-7.35
MICHIGAN,19,Venezuela,414.71,497.92,504.82,288.94,0.9246,0.9762,0.8858,0.4943,-42.76
MICHIGAN,20,India,192.76,213.38,219.88,266.01,0.4298,0.4184,0.3858,0.4551,20.98
MICHIGAN,21,Argentina,154.06,186.98,135.46,265.52,0.3435,0.3666,0.2377,0.4542,96.01
MICHIGAN,22,Switzerland,92.48,151.93,230.46,246.55,0.2062,0.2979,0.4044,0.4218,6.98
MICHIGAN,23,Hong Kong,203.04,237.34,228.86,232.26,0.4527,0.4653,0.4015,0.3973,1.49
MICHIGAN,24,South Africa,189.97,147.5,212.71,228.94,0.4236,0.2892,0.3732,0.3917,7.63
MICHIGAN,25,Taiwan,229.02,187.4,185.27,190.8,0.5106,0.3674,0.3251,0.3264,2.99
MINNESOTA,0,World,18903.68,20692.43,20826.76,20720.44,1.4786,1.3979,1.3474,1.3123,-0.51
MINNESOTA,0,Top 25,16950.39,18588.63,18586.78,18395.6,89.6671,89.833,89.2447,88.78,-1.03
MINNESOTA,1,Canada,5430.94,6241.26,6287.07,5757.46,28.7295,30.162,30.1874,27.7864,-8.42
MINNESOTA,2,China,1571.46,1930.01,2028.27,1978.43,8.313,9.3271,9.7388,9.5482,-2.46
MINNESOTA,3,Mexico,977.59,1215.65,1296.01,1474.03,5.1714,5.8748,6.2228,7.1139,13.74
MINNESOTA,4,Japan,1132.81,1310.17,1179.89,1067.53,5.9926,6.3316,5.6653,5.1521,-9.52
MINNESOTA,5,Germany,781.87,734.29,727.81,760.22,4.1361,3.5486,3.4946,3.6689,4.45
MINNESOTA,6,Belgium,591.11,622.8,640.88,720.9,3.127,3.0098,3.0772,3.4792,12.49
MINNESOTA,7,"Korea, South",628.44,702.11,707.44,624.12,3.3244,3.3931,3.3968,3.0121,-11.78
MINNESOTA,8,Philippines,462.22,523.5,496.4,552.08,2.4452,2.5299,2.3835,2.6644,11.22
MINNESOTA,9,United Kingdom,588.35,556.81,511.44,528.29,3.1123,2.6909,2.4557,2.5496,3.3
MINNESOTA,10,Netherlands,452.55,392.76,443.96,520.61,2.394,1.8981,2.1317,2.5125,17.27
MINNESOTA,11,Singapore,499.49,547.25,484.04,493.45,2.6423,2.6447,2.3241,2.3815,1.94
MINNESOTA,12,Hong Kong,386.75,386.35,450.4,484.47,2.0459,1.8671,2.1626,2.3381,7.56
MINNESOTA,13,Australia,425.59,468.7,479.07,457.14,2.2514,2.2651,2.3003,2.2062,-4.58
MINNESOTA,14,Taiwan,472.63,488.73,489.5,406.34,2.5002,2.3619,2.3503,1.9611,-16.99
MINNESOTA,15,France,363.84,331.78,352.72,386.33,1.9247,1.6034,1.6936,1.8645,9.53
MINNESOTA,16,Brazil,283.89,309.12,340.62,384.41,1.5017,1.4939,1.6355,1.8552,12.86
MINNESOTA,17,Ireland,432.76,333.86,335.51,353.07,2.2893,1.6134,1.611,1.704,5.23
MINNESOTA,18,Thailand,370.2,319.47,272.9,271.24,1.9584,1.5439,1.3103,1.309,-0.61
MINNESOTA,19,Italy,230.43,267.04,242.89,253.59,1.2189,1.2905,1.1662,1.2239,4.41
MINNESOTA,20,Switzerland,149.48,144.96,159.46,215.06,0.7908,0.7005,0.7656,1.0379,34.87
MINNESOTA,21,India,206.25,202.78,203.62,189.21,1.091,0.98,0.9777,0.9132,-7.08
MINNESOTA,22,Indonesia,52.79,79.56,83.99,135.39,0.2792,0.3845,0.4033,0.6534,61.2
MINNESOTA,23,Malaysia,293.34,275.64,148.59,131.39,1.5517,1.3321,0.7135,0.6341,-11.58
MINNESOTA,24,Saudi Arabia,83.52,88.07,94.36,130.49,0.4418,0.4256,0.4531,0.6297,38.28
MINNESOTA,25,Finland,82.1,116,129.94,120.34,0.4343,0.5606,0.6239,0.5808,-7.39
MISSOURI,0,World,12924.56,14150.84,13927.68,12931.01,1.0109,0.956,0.9011,0.819,-7.16
MISSOURI,0,Top 25,11199.39,12410.75,12333.21,11519.2,86.652,87.7033,88.5518,89.082,-6.6
MISSOURI,1,Canada,3996.45,4281.89,4154.6,3957.94,30.9214,30.2589,29.8298,30.6081,-4.73
MISSOURI,2,Mexico,1304.42,1440.42,1820.49,2004.8,10.0926,10.179,13.071,15.5038,10.12
MISSOURI,3,China,986.46,1160.64,1141.29,852.36,7.6324,8.2019,8.1944,6.5916,-25.32
MISSOURI,4,Japan,595.8,591.22,650.8,611.33,4.6098,4.178,4.6727,4.7276,-6.06
MISSOURI,5,"Korea, South",655.3,608.45,709.34,455.96,5.0702,4.2998,5.093,3.5261,-35.72
MISSOURI,6,Belgium,475.62,544.45,393.73,427.23,3.6799,3.8475,2.827,3.3039,8.51
MISSOURI,7,United Kingdom,305.6,305.22,351.16,322.76,2.3645,2.1569,2.5213,2.496,-8.09
MISSOURI,8,Germany,344.9,396.41,256.13,320.83,2.6686,2.8013,1.839,2.4811,25.26
MISSOURI,9,Brazil,328.82,322.83,319.04,271.01,2.5442,2.2814,2.2907,2.0959,-15.05
MISSOURI,10,Singapore,371.8,422.5,249.71,259.46,2.8767,2.9857,1.7929,2.0065,3.9
MISSOURI,11,Australia,290.06,268.57,273.08,244.19,2.2442,1.8979,1.9607,1.8884,-10.58
MISSOURI,12,Saudi Arabia,139.95,228.13,289.14,234.59,1.0828,1.6121,2.076,1.8142,-18.86
MISSOURI,13,France,175.88,185.91,225.33,196.22,1.3609,1.3138,1.6179,1.5174,-12.92
MISSOURI,14,Netherlands,254.07,383.43,306.18,181,1.9658,2.7096,2.1983,1.3997,-40.89
MISSOURI,15,Italy,138.52,172.72,212.28,172.3,1.0718,1.2205,1.5241,1.3325,-18.83
MISSOURI,16,India,131.96,123.83,132.48,157.37,1.021,0.8751,0.9512,1.217,18.79
MISSOURI,17,Indonesia,79.45,76.28,136.95,116.59,0.6147,0.5391,0.9833,0.9016,-14.87
MISSOURI,18,Hong Kong,125.92,131.12,151.76,115.05,0.9742,0.9266,1.0896,0.8898,-24.19
MISSOURI,19,Thailand,86.21,97.65,99.11,111.87,0.667,0.6901,0.7116,0.8651,12.87
MISSOURI,20,United Arab Emirates,68.42,77.88,68.63,104.44,0.5294,0.5504,0.4928,0.8077,52.17
MISSOURI,21,Taiwan,80.17,112.77,99.55,92.14,0.6203,0.7969,0.7148,0.7125,-7.45
MISSOURI,22,Ukraine,48.51,122.2,42.38,83.86,0.3753,0.8636,0.3043,0.6485,97.9
MISSOURI,23,Spain,61.88,82.6,77.73,76.5,0.4788,0.5837,0.5581,0.5916,-1.58
MISSOURI,24,Israel,84.69,144.13,100.21,75.97,0.6553,1.0185,0.7195,0.5875,-24.19
MISSOURI,25,Malaysia,68.52,129.48,72.12,73.43,0.5301,0.915,0.5178,0.5679,1.83
MISSISSIPPI,0,World,8223.95,10931.44,11786.81,12367.52,0.6433,0.7385,0.7626,0.7833,4.93
MISSISSIPPI,0,Top 25,6382.48,8856.32,9996.18,10745.06,77.6085,81.0169,84.8082,86.8812,7.49
MISSISSIPPI,1,Panama,710.27,1548.47,2158.6,2168.1,8.6366,14.1653,18.3137,17.5306,0.44
MISSISSIPPI,2,Canada,1289.73,1763.05,1960.57,2000.27,15.6826,16.1282,16.6336,16.1735,2.02
MISSISSIPPI,3,Mexico,1152.46,1148.06,1165.76,1301.32,14.0135,10.5023,9.8904,10.5221,11.63
MISSISSIPPI,4,China,405.43,501.68,862.78,671.22,4.9299,4.5893,7.3198,5.4273,-22.2
MISSISSIPPI,5,Netherlands,210.18,233.99,246.85,482.88,2.5557,2.1405,2.0943,3.9044,95.62
MISSISSIPPI,6,Brazil,260.87,425.53,347.61,476.63,3.1721,3.8927,2.9492,3.8538,37.11
MISSISSIPPI,7,Peru,142.39,134.09,366.23,419.79,1.7314,1.2266,3.1071,3.3943,14.62
MISSISSIPPI,8,Singapore,138.3,135.48,137.15,347.44,1.6816,1.2394,1.1636,2.8093,153.33
MISSISSIPPI,9,Belgium,250.04,396.5,333.19,343.72,3.0404,3.6272,2.8268,2.7792,3.16
MISSISSIPPI,10,Colombia,233.22,444.39,277.22,295.52,2.8358,4.0653,2.352,2.3895,6.6
MISSISSIPPI,11,Honduras,256.23,403.34,412.96,252.45,3.1156,3.6897,3.5036,2.0413,-38.87
MISSISSIPPI,12,Japan,130.26,140.78,213.63,222.21,1.5839,1.2879,1.8124,1.7967,4.02
MISSISSIPPI,13,United Kingdom,167.6,153.08,205.44,206.66,2.0379,1.4004,1.743,1.671,0.6
MISSISSIPPI,14,Germany,186.85,171.34,173.01,196.95,2.272,1.5674,1.4678,1.5925,13.84
MISSISSIPPI,15,Guatemala,199.55,381.46,307.48,170.21,2.4265,3.4896,2.6087,1.3762,-44.64
MISSISSIPPI,16,"Korea, South",72.42,82.02,152.26,155.15,0.8806,0.7503,1.2918,1.2545,1.9
MISSISSIPPI,17,Turkey,160.74,154.91,87.93,152.05,1.9545,1.4171,0.746,1.2294,72.91
MISSISSIPPI,18,United Arab Emirates,55.06,67.17,100.61,146.41,0.6695,0.6145,0.8535,1.1838,45.53
MISSISSIPPI,19,Australia,74.65,66.34,67.34,146.19,0.9077,0.6068,0.5713,1.1821,117.1
MISSISSIPPI,20,Saudi Arabia,80.02,81.14,88.84,122.38,0.973,0.7423,0.7537,0.9895,37.75
MISSISSIPPI,21,Nigeria,11.18,42.51,9.05,118.11,0.1359,0.3889,0.0768,0.955,1204.39
MISSISSIPPI,22,Chile,84.98,159.34,91.85,100.24,1.0333,1.4576,0.7792,0.8105,9.13
MISSISSIPPI,23,El Salvador,29.02,94.03,86.94,90.47,0.3528,0.8602,0.7376,0.7316,4.07
MISSISSIPPI,24,Argentina,45.76,72.1,84.89,81.82,0.5565,0.6596,0.7202,0.6616,-3.61
MISSISSIPPI,25,Russia,35.26,55.51,57.98,76.85,0.4288,0.5078,0.4919,0.6214,32.55
MONTANA,0,World,1393.46,1587.3,1576.88,1498.59,0.109,0.1072,0.102,0.0949,-4.96
MONTANA,0,Top 25,1311.53,1500.57,1479.33,1421.41,94.1202,94.5361,93.8137,94.8498,-3.92
MONTANA,1,Canada,511.31,597.69,638.16,585.72,36.6936,37.6546,40.4701,39.0851,-8.22
MONTANA,2,"Korea, South",186.32,227.05,172.56,168.49,13.371,14.3045,10.9431,11.243,-2.36
MONTANA,3,China,122.88,119.41,105.96,101.04,8.8183,7.523,6.7198,6.7422,-4.65
MONTANA,4,Switzerland,1.08,7.49,72.73,75.83,0.0778,0.4718,4.6121,5.0598,4.26
MONTANA,5,Taiwan,93.43,66.27,74.02,73.83,6.7051,4.1748,4.694,4.9269,-0.25
MONTANA,6,Belgium,24.76,31.88,82.74,65.41,1.777,2.0085,5.2471,4.3645,-20.95
MONTANA,7,Mexico,79.89,128.79,52.79,55.84,5.7335,8.1139,3.3478,3.7264,5.78
MONTANA,8,Japan,109.79,62.95,44.33,48.69,7.879,3.966,2.8112,3.2492,9.84
MONTANA,9,India,1.63,8.7,28.9,31.45,0.1167,0.5484,1.8329,2.0988,8.82
MONTANA,10,Germany,25.62,43.17,37.53,26.68,1.8388,2.7198,2.38,1.78,-28.92
MONTANA,11,Netherlands,18.52,21.5,16.94,25.33,1.329,1.3546,1.0743,1.6901,49.51
MONTANA,12,United Kingdom,37.33,32.56,20.08,21.31,2.679,2.0515,1.2735,1.4222,6.13
MONTANA,13,Singapore,17.64,27.23,10.88,20.15,1.2658,1.7153,0.6899,1.3445,85.22
MONTANA,14,Peru,5.16,2.48,4.41,15.44,0.37,0.1564,0.2797,1.0305,250.14
MONTANA,15,Australia,12.43,19.77,21.27,15.34,0.8919,1.2456,1.3491,1.0238,-27.88
MONTANA,16,Malaysia,13.2,14.22,12.52,14.75,0.9475,0.8961,0.7943,0.9843,17.77
MONTANA,17,Sweden,11.52,13.02,12.45,14.16,0.8267,0.8205,0.7897,0.9451,13.74
MONTANA,18,Philippines,5.97,17.36,28.99,10.59,0.4284,1.0937,1.8384,0.7069,-63.45
MONTANA,19,Chile,6.44,8.69,11.35,9.38,0.462,0.5478,0.7195,0.6262,-17.28
MONTANA,20,Italy,10.06,13.38,9.46,8.81,0.7219,0.8429,0.5997,0.5879,-6.84
MONTANA,21,Spain,1.99,19.2,5.12,7.76,0.1427,1.2096,0.3244,0.5175,51.6
MONTANA,22,France,9.02,10.07,5.44,7.27,0.6473,0.6342,0.345,0.4849,33.57
MONTANA,23,Saudi Arabia,1.95,1.24,2.09,6.73,0.14,0.0783,0.1326,0.4493,221.88
MONTANA,24,Turkey,1.3,2.18,6.22,5.84,0.0931,0.1376,0.3944,0.3896,-6.13
MONTANA,25,United Arab Emirates,2.29,4.23,2.38,5.56,0.1642,0.2665,0.1509,0.3712,133.85
NORTH CAROLINA,0,World,24917.91,27007.21,28832.67,29304.36,1.949,1.8245,1.8653,1.856,1.64
NORTH CAROLINA,0,Top 25,21074.04,23066.76,24645.43,25288.04,84.5738,85.4096,85.4774,86.2945,2.61
