statename,rank,countryd,val2010,val2011,val2012,val2013,share10,share11,share12,share13,change
VIRGINIA,3,Germany,1533.85,1786.9,1762.58,1703.3,7.5091,8.3199,8.0618,7.6131,-3.36
VIRGINIA,4,Japan,1401.9,1824.06,2157.5,1693.46,6.8631,8.4929,9.8681,7.5691,-21.51
VIRGINIA,5,Malaysia,152.84,202.63,187.39,1032.96,0.7483,0.9435,0.8571,4.6169,451.23
VIRGINIA,6,United Kingdom,1364,932.45,843.46,904.85,6.6776,4.3415,3.8578,4.0443,7.28
VIRGINIA,7,India,739.54,826.18,893.88,798.63,3.6204,3.8467,4.0885,3.5696,-10.66
VIRGINIA,8,Austria,316.06,416.04,476.45,664.44,1.5473,1.9371,2.1792,2.9698,39.46
VIRGINIA,9,Italy,574.51,746.86,630.43,654.11,2.8125,3.4774,2.8835,2.9236,3.76
VIRGINIA,10,Singapore,664.86,1359.52,1642.44,595.95,3.2549,6.33,7.5123,2.6637,-63.72
VIRGINIA,11,Mexico,495.86,567.08,493.01,573.31,2.4275,2.6403,2.255,2.5625,16.29
VIRGINIA,12,Indonesia,548.19,646.38,505.81,509.14,2.6837,3.0096,2.3135,2.2757,0.66
VIRGINIA,13,Brazil,1270.89,545.52,546.44,503.83,6.2217,2.5399,2.4993,2.2519,-7.8
VIRGINIA,14,Vietnam,260.73,289.37,354.63,471.78,1.2764,1.3473,1.622,2.1087,33.04
VIRGINIA,15,France,623.76,562.51,420.57,349.7,3.0537,2.6191,1.9236,1.563,-16.85
VIRGINIA,16,Israel,324.02,294.56,321.85,343.04,1.5863,1.3715,1.4721,1.5333,6.58
VIRGINIA,17,Ireland,339.92,275.46,320.79,277.9,1.6641,1.2825,1.4672,1.2421,-13.37
VIRGINIA,18,Sweden,140.97,133.46,138.7,248.62,0.6901,0.6214,0.6344,1.1112,79.25
VIRGINIA,19,Taiwan,348.35,256.56,247.24,234.29,1.7054,1.1945,1.1309,1.0472,-5.24
VIRGINIA,20,Spain,142.63,180.76,182.84,225.76,0.6982,0.8416,0.8363,1.009,23.47
VIRGINIA,21,Turkey,150.15,178.29,194.16,224,0.735,0.8301,0.8881,1.0012,15.37
VIRGINIA,22,Netherlands,218.9,275.82,164.7,212.28,1.0716,1.2842,0.7533,0.9488,28.89
VIRGINIA,23,Thailand,180.34,182.68,212.36,209.91,0.8829,0.8506,0.9713,0.9382,-1.16
VIRGINIA,24,Pakistan,174.7,185.85,175.07,198.58,0.8552,0.8653,0.8007,0.8876,13.43
VIRGINIA,25,"Korea, South",160.99,164.47,180.22,191.28,0.7881,0.7658,0.8243,0.855,6.14
VIRGIN ISLANDS,0,World,10517.38,12283.68,1243.66,461.37,0.5495,0.5563,0.0547,0.0203,-62.9
VIRGIN ISLANDS,0,Top 25,5959.63,6877.26,877.46,447,56.6646,55.9869,70.555,96.8866,-49.06
VIRGIN ISLANDS,1,Netherlands,29.18,3.76,40.96,59.18,0.2774,0.0306,3.2937,12.826,44.46
VIRGIN ISLANDS,2,Venezuela,5615.09,6473.15,670.62,58.45,53.3887,52.6972,53.923,12.6693,-91.28
VIRGIN ISLANDS,3,Curacao,0,0,5.03,45.93,0,0,0.4042,9.9544,813.68
VIRGIN ISLANDS,4,United Arab Emirates,0,0,0.17,44.99,0,0,0.0135,9.7506,26688.13
VIRGIN ISLANDS,5,Colombia,17.68,0.7,6.48,40.72,0.1681,0.0057,0.5211,8.8253,528.3
VIRGIN ISLANDS,6,Libya,0,0,0,22.9,0,0,0,4.9632,0
VIRGIN ISLANDS,7,Dominican Republic,4.42,2.66,4.37,22.04,0.0421,0.0216,0.3511,4.7778,404.76
VIRGIN ISLANDS,8,Canada,33.64,141.71,25.25,21.3,0.3199,1.1536,2.0303,4.616,-15.65
VIRGIN ISLANDS,9,United Kingdom,79.39,129.45,1.86,18.12,0.7549,1.0539,0.1492,3.9278,876.51
VIRGIN ISLANDS,10,Switzerland,12.23,12.16,13.01,10.91,0.1162,0.099,1.0461,2.3644,-16.15
VIRGIN ISLANDS,11,Brazil,123.61,16.92,47.61,10.22,1.1753,0.1377,3.8282,2.2151,-78.53
VIRGIN ISLANDS,12,Trinidad and Tobago,1.52,44.15,8.69,10.1,0.0145,0.3594,0.699,2.1887,16.16
VIRGIN ISLANDS,13,El Salvador,0,1.89,1.39,9.81,0,0.0153,0.1117,2.1267,606.2
VIRGIN ISLANDS,14,Lithuania,0,0,0,9.31,0,0,0.0001,2.0169,581131.73
VIRGIN ISLANDS,15,Italy,4.83,4.24,2.78,8.67,0.0459,0.0345,0.2233,1.8799,212.37
VIRGIN ISLANDS,16,China,6.86,6.16,7.36,8.61,0.0652,0.0502,0.5915,1.8673,17.12
VIRGIN ISLANDS,17,Hong Kong,3.86,3.23,4.66,7.39,0.0367,0.0263,0.3744,1.6012,58.67
VIRGIN ISLANDS,18,Martinique,0,0,3.57,7.07,0,0,0.2869,1.5324,98.16
VIRGIN ISLANDS,19,India,1.64,3.38,4.67,5.7,0.0156,0.0275,0.3756,1.2351,21.98
VIRGIN ISLANDS,20,Mexico,2.51,20.47,2.57,5.31,0.0239,0.1667,0.2067,1.1517,106.67
VIRGIN ISLANDS,21,France,3.98,4.48,4.25,5.14,0.0379,0.0364,0.3415,1.114,21.02
VIRGIN ISLANDS,22,Suriname,0,0,0,4.77,0,0,0,1.0338,0
VIRGIN ISLANDS,23,Kazakhstan,8.46,0,0,3.92,0.0805,0,0,0.8496,0
VIRGIN ISLANDS,24,Israel,0.84,1.65,3.5,3.51,0.008,0.0134,0.2818,0.7604,0.11
VIRGIN ISLANDS,25,Guatemala,9.88,7.08,18.68,2.95,0.0939,0.0577,1.5021,0.639,-84.22
VERMONT,0,World,3376.34,4136.95,4351.01,4949.56,0.1764,0.1874,0.1912,0.2183,13.76
VERMONT,0,Top 25,3235.57,4015.88,4200.63,4823.61,95.8306,97.0736,96.5438,97.4554,14.83
VERMONT,1,Canada,2463.31,3029.97,3291.4,3776,72.9581,73.2417,75.6467,76.2895,14.72
VERMONT,2,China,250.11,281.91,243.08,280.79,7.4076,6.8144,5.5867,5.6731,15.52
VERMONT,3,Mexico,37.26,50.98,97.6,109.04,1.1036,1.2324,2.2432,2.2031,11.72
VERMONT,4,Germany,39.68,184.56,67.01,70.08,1.1752,4.4614,1.54,1.416,4.59
VERMONT,5,India,37.55,47.97,62.78,69.16,1.1121,1.1597,1.443,1.3973,10.15
VERMONT,6,United Kingdom,51.31,60.15,59.74,56.94,1.5197,1.454,1.373,1.1504,-4.69
VERMONT,7,Japan,119.12,47.66,48.03,52.77,3.5282,1.152,1.1039,1.0662,9.87
VERMONT,8,Indonesia,7.32,14.84,21.49,52.55,0.2168,0.3586,0.4938,1.0617,144.58
VERMONT,9,Vietnam,7.25,15.34,27.15,43.31,0.2147,0.3708,0.624,0.875,59.53
VERMONT,10,Russia,8.85,19.28,28,33.5,0.2621,0.4661,0.6436,0.6768,19.63
VERMONT,11,Taiwan,37.8,22.39,22.85,32.74,1.1195,0.5413,0.5252,0.6614,43.26
VERMONT,12,"Korea, South",27.82,39.75,31.47,32.6,0.824,0.9608,0.7234,0.6587,3.59
VERMONT,13,Italy,28.46,54.78,36.34,29.77,0.8428,1.3241,0.8352,0.6015,-18.08
VERMONT,14,Switzerland,29.33,29.55,28.72,26.22,0.8686,0.7142,0.66,0.5298,-8.7
VERMONT,15,France,19.53,23.09,20.52,24.67,0.5783,0.5582,0.4716,0.4983,20.2
VERMONT,16,Serbia,3.27,0.01,12.31,19.61,0.0967,0.0002,0.283,0.3961,59.21
VERMONT,17,Ecuador,16.56,23.48,20.31,16.2,0.4906,0.5675,0.4667,0.3273,-20.23
VERMONT,18,Malaysia,9.12,8.97,7.05,16.13,0.27,0.2167,0.162,0.3259,128.83
VERMONT,19,Spain,8.74,12.68,11.76,14.15,0.2588,0.3065,0.2702,0.2859,20.38
VERMONT,20,Romania,8.32,8.83,8.93,13.42,0.2464,0.2133,0.2052,0.2711,50.28
VERMONT,21,Colombia,6.75,12.5,12.02,13.3,0.2,0.3022,0.2763,0.2687,10.62
VERMONT,22,Austria,7.52,10.06,10.44,10.95,0.2228,0.2432,0.2399,0.2213,4.95
VERMONT,23,Poland,2.37,4.6,8.08,10.18,0.0703,0.1113,0.1857,0.2057,26.03
VERMONT,24,Finland,4.77,6.1,9.7,10.14,0.1413,0.1476,0.2229,0.2048,4.54
VERMONT,25,Netherlands,3.46,6.44,13.86,9.4,0.1024,0.1556,0.3186,0.1899,-32.2
WASHINGTON,0,World,42770.68,46684.83,47603.81,49910.79,2.2348,2.1143,2.0922,2.2011,4.85
WASHINGTON,0,Top 25,40211.4,43496.2,44638.98,47527.12,94.0163,93.1699,93.7719,95.2241,6.47
WASHINGTON,1,Canada,13801.89,14081.22,13818.77,14600.5,32.2695,30.1623,29.0287,29.2532,5.66
WASHINGTON,2,China,9758.18,8744.08,8464.94,8802.18,22.8151,18.73,17.7821,17.6358,3.98
WASHINGTON,3,Japan,4574.02,5481.95,6143.26,7049.67,10.6943,11.7425,12.905,14.1245,14.75
WASHINGTON,4,"Korea, South",1578.59,1919.04,2192.02,2152.23,3.6908,4.1106,4.6047,4.3122,-1.82
WASHINGTON,5,Taiwan,1815.4,2318.53,1948.01,2003.8,4.2445,4.9663,4.0921,4.0148,2.86
WASHINGTON,6,France,1185.23,1325.8,1690.7,1858.6,2.7711,2.8399,3.5516,3.7238,9.93
WASHINGTON,7,United Kingdom,896.05,1220.76,1543.3,1723.37,2.095,2.6149,3.242,3.4529,11.67
WASHINGTON,8,Saudi Arabia,416.84,45.7,710.85,1157.72,0.9746,0.0979,1.4933,2.3196,62.86
WASHINGTON,9,Angola,1071.5,272.16,794.2,934.05,2.5052,0.583,1.6683,1.8714,17.61
WASHINGTON,10,Australia,598.6,887.19,693.73,792.84,1.3996,1.9004,1.4573,1.5885,14.29
WASHINGTON,11,Mexico,415.35,499.75,555.93,792.34,0.9711,1.0705,1.1678,1.5875,42.53
WASHINGTON,12,Germany,701.38,812.75,807.49,787.81,1.6399,1.7409,1.6963,1.5784,-2.44
WASHINGTON,13,Russia,386.52,2323.84,1398.32,696.66,0.9037,4.9777,2.9374,1.3958,-50.18
WASHINGTON,14,Thailand,389.61,405,581.59,581.4,0.9109,0.8675,1.2217,1.1649,-0.03
WASHINGTON,15,Italy,411.8,551.97,528.29,510.62,0.9628,1.1823,1.1098,1.0231,-3.35
WASHINGTON,16,Malaysia,352.7,400.2,427.16,475.15,0.8246,0.8572,0.8973,0.952,11.24
WASHINGTON,17,Vietnam,307.33,333.53,394.29,429.99,0.7186,0.7144,0.8283,0.8615,9.05
WASHINGTON,18,Netherlands,409.02,500.3,363.82,396.85,0.9563,1.0716,0.7643,0.7951,9.08
WASHINGTON,19,Indonesia,155.66,207.52,352.06,382.05,0.3639,0.4445,0.7396,0.7655,8.52
WASHINGTON,20,India,347.53,262.31,363.88,342.08,0.8126,0.5619,0.7644,0.6854,-5.99
WASHINGTON,21,Singapore,244.05,147.51,187.05,309.87,0.5706,0.316,0.3929,0.6209,65.67
WASHINGTON,22,Brazil,120.55,389.25,269.49,261.58,0.2818,0.8338,0.5661,0.5241,-2.94
WASHINGTON,23,Philippines,78.45,79.83,129.28,183.58,0.1834,0.171,0.2716,0.3678,42
WASHINGTON,24,Spain,84.44,114.14,137.6,158.07,0.1974,0.2445,0.2891,0.3167,14.87
WASHINGTON,25,New Zealand,110.68,171.85,142.95,144.13,0.2588,0.3681,0.3003,0.2888,0.82
WISCONSIN,0,World,19688.6,21923.7,23181.43,22222.98,1.0287,0.9929,1.0188,0.98,-4.13
WISCONSIN,0,Top 25,18056.84,20034.73,21267,20590.02,91.7121,91.3839,91.7416,92.6519,-3.18
WISCONSIN,1,China,4776.74,5378.71,5770.32,5850.33,24.2615,24.5337,24.892,26.3256,1.39
WISCONSIN,2,Canada,3850.5,4028.15,4175.88,4210.97,19.557,18.3735,18.0139,18.9487,0.84
WISCONSIN,3,Mexico,2909.76,3028.96,3005.4,2451.23,14.7789,13.8159,12.9647,11.0302,-18.44
WISCONSIN,4,Germany,924.53,1160.8,1332.98,1208.72,4.6958,5.2947,5.7502,5.439,-9.32
WISCONSIN,5,Vietnam,401.23,493.41,628.37,736.45,2.0379,2.2506,2.7107,3.3139,17.2
WISCONSIN,6,Japan,662.55,758.51,824.28,732.58,3.3652,3.4598,3.5558,3.2965,-11.12
WISCONSIN,7,Italy,468.95,671.85,692.77,696.83,2.3818,3.0645,2.9885,3.1356,0.59
WISCONSIN,8,India,445.76,522.27,659.48,638.61,2.264,2.3822,2.8449,2.8737,-3.16
WISCONSIN,9,Taiwan,441.79,501.3,499.13,487.4,2.2439,2.2866,2.1532,2.1932,-2.35
WISCONSIN,10,France,437.78,517.9,477.78,446.32,2.2235,2.3623,2.061,2.0084,-6.58
WISCONSIN,11,Indonesia,320.97,381.82,419.28,378.53,1.6303,1.7416,1.8087,1.7033,-9.72
WISCONSIN,12,"Korea, South",282.47,272.61,356.96,313.13,1.4347,1.2434,1.5399,1.409,-12.28
WISCONSIN,13,United Kingdom,237.02,288.54,265.71,292.77,1.2038,1.3161,1.1462,1.3174,10.18
WISCONSIN,14,Finland,237.27,290.36,292,277.47,1.2051,1.3244,1.2596,1.2486,-4.98
WISCONSIN,15,Costa Rica,126.92,129.49,106.34,240.79,0.6446,0.5906,0.4587,1.0835,126.43
WISCONSIN,16,Bangladesh,128.98,176.93,202.7,220.08,0.6551,0.807,0.8744,0.9903,8.58
WISCONSIN,17,Austria,131.3,172.99,182.38,177.48,0.6669,0.789,0.7867,0.7986,-2.69
WISCONSIN,18,Switzerland,120.36,137.96,201.29,173.92,0.6113,0.6293,0.8683,0.7826,-13.6
WISCONSIN,19,Brazil,88.99,109.65,127.41,166.09,0.452,0.5001,0.5496,0.7474,30.36
WISCONSIN,20,Israel,216.02,132.6,170.2,165.49,1.0972,0.6048,0.7342,0.7447,-2.77
WISCONSIN,21,Australia,275.31,180.47,168.07,164.53,1.3983,0.8232,0.725,0.7404,-2.1
WISCONSIN,22,Cambodia,107.29,149.33,175.41,155.67,0.545,0.6811,0.7567,0.7005,-11.25
WISCONSIN,23,Netherlands,129.89,187.74,181.78,146.08,0.6597,0.8563,0.7842,0.6573,-19.64
WISCONSIN,24,Malaysia,246,251.88,226.09,129.7,1.2495,1.1489,0.9753,0.5837,-42.63
WISCONSIN,25,Philippines,88.44,110.53,124.97,128.85,0.4492,0.5041,0.5391,0.5798,3.1
WEST VIRGINIA,0,World,3208.03,3478.68,3803.71,3721.88,0.1676,0.1575,0.1672,0.1641,-2.15
WEST VIRGINIA,0,Top 25,3074.06,3394.42,3647.98,3657.47,95.8238,97.5779,95.9059,98.2695,0.26
WEST VIRGINIA,1,Canada,1254.23,1256.25,1475.77,1444.64,39.0967,36.1129,38.7983,38.8148,-2.11
WEST VIRGINIA,2,Japan,712.82,762.17,976.6,1011.03,22.2199,21.9098,25.6751,27.1646,3.53
WEST VIRGINIA,3,China,294.33,246.78,237.78,283.69,9.1746,7.0941,6.2512,7.6223,19.31
WEST VIRGINIA,4,Germany,125.7,201.96,131.48,185.56,3.9183,5.8056,3.4567,4.9855,41.13
WEST VIRGINIA,5,Mexico,204.05,377.58,273.16,160,6.3605,10.854,7.1813,4.299,-41.42
WEST VIRGINIA,6,India,88.89,98.79,135.11,126.86,2.7708,2.84,3.552,3.4085,-6.11
WEST VIRGINIA,7,France,37.56,73.07,59.28,63.21,1.1708,2.1004,1.5585,1.6983,6.63
WEST VIRGINIA,8,United Kingdom,69.32,43.91,38.07,49.61,2.1609,1.2623,1.0007,1.3329,30.33
WEST VIRGINIA,9,Belgium,24.16,28.26,22.39,45.37,0.753,0.8123,0.5887,1.219,102.59
WEST VIRGINIA,10,Italy,43.69,63.27,52.5,41.41,1.362,1.8189,1.3803,1.1125,-21.13
WEST VIRGINIA,11,Taiwan,15.67,24.95,30.64,40.35,0.4886,0.7172,0.8055,1.0842,31.7
WEST VIRGINIA,12,Vietnam,21.68,25.47,36.16,39.36,0.676,0.7322,0.9507,1.0575,8.84
WEST VIRGINIA,13,Poland,26.09,26.96,22.25,26.12,0.8133,0.775,0.585,0.7019,17.39
WEST VIRGINIA,14,Brazil,21.19,24.98,30.08,24.73,0.6606,0.7181,0.7908,0.6644,-17.78
WEST VIRGINIA,15,Pakistan,22.62,47.04,29.41,22.21,0.7052,1.3522,0.7732,0.5967,-24.5
WEST VIRGINIA,16,Netherlands,10.04,13.55,8.26,13.2,0.313,0.3895,0.2171,0.3547,59.9
WEST VIRGINIA,17,Guatemala,7.94,6.58,12.57,11.46,0.2475,0.1893,0.3305,0.308,-8.83
WEST VIRGINIA,18,Spain,15.12,6,11.88,10.67,0.4712,0.1725,0.3123,0.2866,-10.19
WEST VIRGINIA,19,Australia,25.52,24.2,15.22,8.93,0.7955,0.6958,0.4001,0.2399,-41.32
WEST VIRGINIA,20,Indonesia,14.1,4.92,6.08,8.89,0.4394,0.1414,0.16,0.2389,46.12
WEST VIRGINIA,21,Luxembourg,5.26,10.27,13.2,8.53,0.1641,0.2952,0.3469,0.2291,-35.39
WEST VIRGINIA,22,Singapore,1.08,3.6,4.79,8.36,0.0338,0.1034,0.1258,0.2247,74.79
WEST VIRGINIA,23,"Korea, South",11.32,9.8,12.5,8.34,0.3529,0.2817,0.3287,0.224,-33.33
WEST VIRGINIA,24,Israel,20.03,8.32,7.51,7.81,0.6244,0.2391,0.1974,0.2099,4
WEST VIRGINIA,25,Thailand,1.64,5.74,5.29,7.14,0.051,0.1651,0.139,0.1918,35.03
WYOMING,0,World,1743.35,1937.33,2005.07,2160.97,0.0911,0.0877,0.0881,0.0953,7.78
WYOMING,0,Top 25,1726.48,1923.09,1984.38,2149.2,99.0319,99.2649,98.9679,99.455,8.31
WYOMING,1,Canada,1435.79,1693.2,1713.74,1884.59,82.3579,87.3984,85.4703,87.21,9.97
WYOMING,2,China,111.69,103.75,103.63,121.03,6.4067,5.3553,5.1683,5.6009,16.8
WYOMING,3,Germany,36.05,30.28,42.57,22.04,2.0681,1.5628,2.1232,1.0201,-48.22
WYOMING,4,India,1.39,3.61,9.9,21.97,0.0795,0.1865,0.494,1.0167,121.83
WYOMING,5,Mexico,21.87,18.42,19.81,21.5,1.2545,0.9508,0.9878,0.9949,8.55
WYOMING,6,United Kingdom,16.27,21.69,28.35,16.36,0.9334,1.1198,1.4138,0.7571,-42.29
WYOMING,7,Japan,4.39,7.24,7.97,8.6,0.252,0.3736,0.3977,0.398,7.85
WYOMING,8,"Korea, South",4.67,2.48,6.85,6.82,0.2677,0.1281,0.3415,0.3154,-0.45
WYOMING,9,France,9.38,8.35,17.32,6.64,0.5378,0.4312,0.8637,0.3071,-61.68
WYOMING,10,Poland,0.44,0.07,0.14,5.04,0.0254,0.0037,0.0071,0.2331,3418.65
WYOMING,11,South Africa,1.47,3.34,3.12,4.19,0.0843,0.1723,0.1557,0.1937,34.09
WYOMING,12,Austria,2.03,1.99,2.68,3.48,0.1163,0.1026,0.1337,0.1611,29.88
WYOMING,13,Italy,2.05,1.67,1.44,3.36,0.1177,0.0862,0.072,0.1554,132.61
WYOMING,14,Taiwan,2.03,4.38,4.39,3.04,0.1165,0.226,0.2189,0.1408,-30.66
WYOMING,15,Australia,2.47,2.91,2.74,2.76,0.1415,0.15,0.1365,0.1279,1
WYOMING,16,Netherlands,2.91,2.25,1.53,2.57,0.1671,0.1163,0.0761,0.1188,68.12
WYOMING,17,Spain,0.64,0.8,1.19,1.92,0.0365,0.0412,0.0591,0.089,62.09
WYOMING,18,Denmark,61.68,4.52,0.56,1.91,3.5378,0.2331,0.0278,0.0884,242.08
WYOMING,19,Peru,1.48,5.07,5.07,1.86,0.0849,0.2616,0.2529,0.0863,-63.24
WYOMING,20,Singapore,0.78,0.47,1.31,1.68,0.0447,0.0243,0.0656,0.0778,27.81
WYOMING,21,Czech Republic,0.53,0.07,1.08,1.65,0.0304,0.0034,0.0538,0.0764,52.94
WYOMING,22,Belgium,0.39,1.1,0.87,1.61,0.0226,0.0567,0.0435,0.0743,84.12
WYOMING,23,Turkey,0.97,0.9,0.82,1.53,0.0559,0.0466,0.041,0.071,86.8
WYOMING,24,Sweden,4.36,3.25,6.23,1.53,0.2498,0.1678,0.3107,0.0707,-75.47
WYOMING,25,Switzerland,0.75,1.28,1.07,1.51,0.0431,0.0663,0.0532,0.0701,41.98
UNIDENTIFIED,0,World,13909.59,14206.93,13167.84,13572.79,0.7268,0.6434,0.5787,0.5986,3.08
UNIDENTIFIED,0,Top 25,12833.22,13094.93,12177.41,12591.04,92.2617,92.1729,92.4784,92.7668,3.4
UNIDENTIFIED,1,China,2629.27,2711.09,2590.3,2591.45,18.9026,19.0829,19.6714,19.093,0.04
UNIDENTIFIED,2,Canada,2099.35,2035.52,1788.5,2109.9,15.0929,14.3276,13.5823,15.545,17.97
UNIDENTIFIED,3,Mexico,1677.11,1668.45,1624.59,1816.94,12.0572,11.7439,12.3376,13.3866,11.84
UNIDENTIFIED,4,Japan,1232.53,1191.17,1139.82,1191.86,8.861,8.3844,8.6561,8.7812,4.57
UNIDENTIFIED,5,Germany,945.69,1068.01,983.7,966.36,6.7988,7.5175,7.4705,7.1198,-1.76
UNIDENTIFIED,6,Taiwan,538.64,594.59,496.05,500.67,3.8725,4.1852,3.7671,3.6888,0.93
UNIDENTIFIED,7,United Kingdom,458.24,489.1,413.38,361.46,3.2944,3.4427,3.1393,2.6631,-12.56
UNIDENTIFIED,8,Italy,308.42,329.1,313.4,343.47,2.2173,2.3164,2.38,2.5306,9.6
UNIDENTIFIED,9,France,333.54,350.57,309.76,311.71,2.3979,2.4676,2.3524,2.2966,0.63
UNIDENTIFIED,10,"Korea, South",341.98,298.51,257.88,285.5,2.4586,2.1012,1.9584,2.1035,10.71
UNIDENTIFIED,11,Costa Rica,141.26,170.56,311.12,271.88,1.0156,1.2005,2.3627,2.0031,-12.61
UNIDENTIFIED,12,Colombia,211.86,195.28,175.44,234.35,1.5231,1.3745,1.3323,1.7266,33.58
UNIDENTIFIED,13,Singapore,349.7,367.92,365.94,219.56,2.5141,2.5897,2.779,1.6177,-40
UNIDENTIFIED,14,Switzerland,187.17,228.58,209.84,207.68,1.3456,1.6089,1.5936,1.5301,-1.03
UNIDENTIFIED,15,India,150.06,166.92,150.88,157.82,1.0789,1.1749,1.1459,1.1628,4.6
UNIDENTIFIED,16,Ecuador,105.22,101.11,101.41,150.39,0.7565,0.7117,0.7702,1.108,48.29
UNIDENTIFIED,17,Malaysia,406.65,374.5,255.24,141.05,2.9235,2.636,1.9384,1.0392,-44.74
UNIDENTIFIED,18,Thailand,166.65,176.64,145.98,114.84,1.1981,1.2434,1.1086,0.8461,-21.33
UNIDENTIFIED,19,Sweden,114.64,111.86,101.17,106.68,0.8242,0.7873,0.7683,0.786,5.45
UNIDENTIFIED,20,Spain,71.24,79.08,73.13,104.97,0.5121,0.5566,0.5553,0.7734,43.55
UNIDENTIFIED,21,Philippines,90.86,89.32,84.86,99.07,0.6533,0.6287,0.6444,0.7299,16.75
UNIDENTIFIED,22,Netherlands,93.9,103.13,88.2,82.39,0.6751,0.7259,0.6698,0.607,-6.59
UNIDENTIFIED,23,Czech Republic,57.37,64.7,65.27,78.23,0.4125,0.4554,0.4957,0.5764,19.86
UNIDENTIFIED,24,Austria,66.72,72.37,70.97,72.72,0.4797,0.5094,0.539,0.5358,2.46
UNIDENTIFIED,25,Poland,55.13,56.86,60.56,70.11,0.3963,0.4002,0.4599,0.5166,15.77
